testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-03-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.2189024069957668,0.3425571389961988,5,4
hd-05-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.8056737489969237,0.6867375869915122,5,5
hd-01-d1-prog.sl,TestStatus.ok,TestStatus.ok,1.3987103219988057,0.6067896839958848,5,4
hd-04-d1-prog.sl,TestStatus.ok,TestStatus.ok,1.09247904199583,0.3327782029955415,4,5
hd-06-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.5454272799979663,0.6154104769957485,5,5
hd-02-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.841390579007566,0.3866290570003912,5,4
hd-03-d4-prog.sl,TestStatus.ok,TestStatus.ok,0.5879658560006646,1.7462626180058578,5,4
hd-04-d4-prog.sl,TestStatus.ok,TestStatus.ok,0.45439624300342984,2.8422762979898835,3,5
hd-07-d1-prog.sl,TestStatus.ok,TestStatus.ok,10.231316970006446,0.294054252008209,6,5
hd-01-d4-prog.sl,TestStatus.ok,TestStatus.ok,4.138864296997781,4.58963082000264,6,5
hd-08-d1-prog.sl,TestStatus.ok,TestStatus.ok,1.4756126290012617,0.604670447006356,4,5
hd-05-d4-prog.sl,TestStatus.ok,TestStatus.ok,6.893605160003062,5.382664371005376,7,7
hd-02-d4-prog.sl,TestStatus.ok,TestStatus.ok,2.7853783129976364,3.878148420000798,5,5
hd-06-d4-prog.sl,TestStatus.ok,TestStatus.ok,1.7735973599919816,2.1573989250027807,5,5
hd-03-d5-prog.sl,TestStatus.ok,TestStatus.ok,0.7947664219973376,9.331879438002943,5,5
hd-01-d5-prog.sl,TestStatus.ok,TestStatus.ok,6.274915129994042,14.046354741003597,6,5
hd-05-d5-prog.sl,TestStatus.ok,TestStatus.ok,11.161885285007884,6.162665875002858,7,6
hd-04-d5-prog.sl,TestStatus.ok,TestStatus.ok,0.6326726090046577,10.82970701099839,3,6
hd-02-d5-prog.sl,TestStatus.ok,TestStatus.ok,5.0204030930035515,5.5487521670002025,5,4
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-03-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.28254348700284027,0.20114183399709873,5,4
hd-05-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.6391474410193041,0.4104331049893517,5,6
hd-04-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.6999135079968255,0.3378938469977584,4,5
hd-06-d1-prog.sl,TestStatus.ok,TestStatus.ok,0.44437714299419895,0.6895231950038578,5,5
hd-01-d1-prog.sl,TestStatus.ok,TestStatus.ok,1.918756179016782,0.3778046380029991,5,4
hd-02-d1-prog.sl,TestStatus.ok,TestStatus.ok,1.7770265619910788,0.4487114640069194,5,4
hd-03-d4-prog.sl,TestStatus.ok,TestStatus.ok,0.9425705669855233,1.9178219270252157,5,5
hd-01-d4-prog.sl,TestStatus.ok,TestStatus.ok,2.0337294840137474,2.377820766007062,5,5
hd-04-d4-prog.sl,TestStatus.ok,TestStatus.ok,0.14430655798059888,2.3113404769974295,3,5
hd-05-d4-prog.sl,TestStatus.ok,TestStatus.ok,3.1051290609757416,3.3710012060182635,6,6
